product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,keywords
B000FVUM0C,A1G6Q2NQMJ2C3X,5,positive,the honey nut flavor is my favorite with apple cinnamon next. when comparing these to a popular national brand that starts with q the lundberg rice cakes are crisp while the national brand is soggy by comparison. rice cakes are not going to blow your socks off theyre just rice cakes. but for those who enjoy rice cakes the flavoring of the honey nut is just sweet enough when i have them with my morning coffee. an excellent product. my only gripe is that as with other organic or glutenfree items amazon grocery does a terrible job keeping these things available for ordering. on 11207 the honey nut rice cake is unavailable for ordering. thats the most frustrating aspect of amazons grocery business. i love the service they provide and their prices are great but they just dont carry things consistently.1092008 update once again amazon is out of stock on this item. they have it listed with a 3rd party seller and the price is over 8 higher than amazons price. i would love to continue ordering my favorite grocery items from amazon but they are absolutely horrible with managing their suppliers and inventory on grocery items.42309 update amazon out of stock again i last ordered these march 2009.82209 was able to order them showed in stock with no limits. cool!! trust me if you want a sweet tasting snack that is free of the common allergens this is well worth the try. i recently ordered the buttery caramel flavor when the honey nut was out of stock and i still find the honey nut to be my favorite. the buttery caramel is good too but i love the honey nut.103009 out of stock from amazon again. emailed the outsourced customer service in india got a generic reply. i hope these come back in stock soon.63010 amazon seems to be on a roll. ive been able to order these consistently since november 2009. thanks amazon much appreciated!!,love them!!!,0.67,2007-11-01,positive,0.8688,"['amazon grocery', 'amazons grocery', 'stock honey', 'nut rice', 'rice cakes']"
B002GWM8OG,A2EBXFEAUSP2A4,3,neutral,while i am not a coffee expert i appreciate french roast coffee. upon opening the bag it was apparent that the coffee did not look like french roast as it had brownish hues not black and it did not have an oily sheen. i made the coffee in a french press and my observation was confirmed it did not have a french roast flavor.on a positive side the coffee was well packed in resealable bags for those who dont have or choose not to use airtight containers. the coffee was not bad it simply was not what i expected.,doesnt taste like french roast,1.0,2011-03-16,neutral,0.5759,"['roast coffee', 'french roast', 'apparent coffee', 'coffee french', 'coffee packed']"
B000LKX1SW,A2E1PZP48JQMDE,3,neutral,im not one of those people that love stuff knowing its good for you. it has to taste fairly ok at least but when this soymilk is coldit has to be cold for me to like it it hits the spotespecially if youre hungry and you need a quick fix. i tried other brands of soymilk and hated them all but this vanilla flavor has a nice hint of nuttyness. it tastes smooth and freshsome other brands had this old flavor and really soothes an empty belly. ive reordered this product a couple of times from amazon and ill continue to do soits more expensive in the grocery....its been several months now of reordering and its still wonderful unfortunately i only now realize that it does contain wheat and my family and i are allergic.i wasnt careful to look at the ingredients and ive finally traced the bloating etc. to the wheat in the soy milk. sooooooo sad because it is the only soy milk that i like,not a true soymilk drinker,0.0,2009-09-18,neutral,0.3847,"['soymilk', 'brands soymilk', 'soymilk coldit', 'soymilk hated', 'ok soymilk']"
B005XPKYUI,A2PXXUZGM3ZX3D,5,positive,this is the best water i have ever tasted. it seems to clear my head and energize me when im tired or achy. i highly recommend it!,wonderful water.,0.0,2011-12-26,positive,0.9818,"['best water', 'water tasted', 'tasted clear', 'water', 'clear head']"
B005DFL4PM,A2DN3DKMIH0P3D,2,negative,try this on popcorn. it is very good! i bought mine direct from bell plantation.the price here is not right.i give it a four for flavor but take away 2 for costing twice what it should,great on popcorn!,1.0,2011-08-16,positive,0.4985,"['try popcorn', 'popcorn good', 'popcorn', 'right flavor', 'flavor away']"
B0017164QA,A2GR0DNVXLU1NE,3,neutral,good steaks delivery was a little delayed though..purchased onsale. not overly impressed... i consider myself somewhat of a steak connoisseur having dined at some of the finest steak houses in the country servering usda prime beef. i cant put my finger on it perhaps it was my own preparation but ive had fresh not frozen choice black angus steaks locally which i enjoyed better...,good steaks delivery was a little delayed though..,0.75,2009-10-26,neutral,0.3876,"['steaks delivery', 'good steaks', 'steaks locally', 'finest steak', 'steak']"
B004VWXLN6,A35B1VW32781SI,5,positive,i just tried them today and they taste better than those made from gluten! i shared some with my dad and he kept saying how good it was which amazed me because he has no idea what gluten free means and he is not into health food. i will definitely be buying these again!,these are delicious!,1.0,2011-10-16,positive,0.9694,"['better gluten', 'gluten free', 'gluten', 'idea gluten', 'gluten shared']"
B005NVU64Q,A3963R7EPE3A7E,5,positive,disclaimer first i am a chocolate hog of the first order and just love the stuff regardless of its brand name. scharffen berger sb is without a doubt the best chocolate i have ever eaten at anytime any where. i especially love the semisweet variety and am eating some right now. some brands of semisweet are just bitter and without much chocolate taste but not sbs. the bitterness did not rear its head on the bars i ate and i would say that the odds of bitterness are diminished significantly with their quality controls. i opened one bar and peeled small curls onto french vanilla ice cream and that was one fine sundae. a baking pan full of sb brownies were consumed in one half the time of a normal serving. i guess im not the only hog around here. there may be other brands available that are better but after many years of eating this tasters delight none is better than scharffen bergers. thanks for the taste!,this is really chocolate of the best type,0.0,2011-11-16,positive,0.9647,"['bitter chocolate', 'best chocolate', 'chocolate taste', 'sbs bitterness', 'taste sbs']"
B0062A87HA,ADGKZ1FXY3DRE,4,positive,my dog sometimes gets an upset stomach. the vet recommended that i feed buddy rice and pumpkin to get him regulated again. buddy is a large 100 golden retriever. i didnt want to give him just any kind of pumpkin so looked for an organic one. he loves it and it makes me feel good about giving it to him.,a cure for the dog from amazon,0.0,2010-08-06,positive,0.6712,"['rice pumpkin', 'stomach vet', 'pumpkin regulated', 'kind pumpkin', 'pumpkin']"
B0009G2GRK,APYOBQE6M18AA,5,positive,this is the third box of lucaffe classic ive bought. all lucaffe products are very good but this is my go to shot. good price and super saver shipping makes it all the better.,my favorite espresso,0.0,2012-05-03,positive,0.9789,"['box lucaffe', 'lucaffe classic', 'lucaffe products', 'lucaffe', 'bought lucaffe']"
B0009XSXZM,A260LYES3B53G2,5,positive,ive finally found a chew toy that can keep my hyperactive dog entertained and distracted for more than 10 minutes. ive tried everything she had no interest in hooves pigs ears rarely lasted more than a few minutes and synthetic toys couldnt get even the slightest bit of attention from her. these are absolutely great! she has finally stopped chewing on my childrens toys! they do smell rather horrible while she chews on them but they get the job done.,longest lasting chew toy ive found,0.0,2012-03-05,positive,0.8577,"['toy hyperactive', 'chew toy', 'hyperactive dog', 'chewing childrens', 'chewing']"
B001R6HC2A,A2ADC9XMNOO6G1,1,negative,i dont know what it is about tabasco but it tastes more like vinegar than a hot sauce. it overpowers the foods with the acidic vinegar taste which is not what i want. for example if you put some on a pizza it pretty much blocks the flavor of ingredients olives mushrooms spinach etc... i want simple hot sauce with the taste of peppers and nothing else. i really dont know either why this thing is so popular maybe because its available everywhere and usually the only hot sauce available in restaurants. having bought and used other hot sauce brands i will never buy tobasco again.,blah....,0.0,2012-01-13,negative,0.8246,"['tabasco tastes', 'tabasco', 'know tabasco', 'hot sauce', 'vinegar hot']"
B0002LY6WA,A2203BVC3PD0HS,5,positive,one of my guests bought this and i didnt try it until i was cleaning out my fridge a month or so later. very little was left and it had crystallized like honey does but a few seconds in the microwave without the lid took care of that problem. this spread has a nice taste not too sweet with just the right touch of orange.in washing the jar in preparation for recycling i noticed that it had a nice urn shape with two little embossed handles on its sides. i soaked the paper off of the lid then cleaned the adhesive off with googone washed it well with soapy water and voila! the lid is a beautiful lustrous green with gold accents and no label or other inscription. my daughter has decided to keep this cute little jar for storage of some of the tea that she buys in bulk so i view the packaging for this spread as a bonus.,great jam great little jar,0.0,2010-10-17,neutral,0.6002,"['jar preparation', 'storage tea', 'washing jar', 'lid beautiful', 'microwave lid']"
