product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,topic_id,topic_name
B001AYDD8Q,A35I71UY02JGCG,5,positive,while deployed to afghanistan you get a little tired of eating at a chow hall... so i figured i had a microwave might as well order some curry and rice that i could zap up. and i have to say this curry was so delicious and totally hit the spot! and it helped that it had potatoes and vegetables in it as well. i definately reccomend this product,so yummy,0.0,2011-07-12,positive,0.8915,-1,-1_product_like_good_taste
B001O8PKV6,AXIIS7EAG72ZX,5,positive,not only is this a good quality tomato paste but i love that its in jars. i dont have to worry about using it all at once and there no bpa lined cans to worry about.,jars of tomato paste,1.0,2011-12-05,positive,0.9328,-1,-1_product_like_good_taste
B0046HLMUA,AYCQ6QPK8ADET,4,positive,i have had and ordered this product many times in fact i have 5 on the shelf right now. yes the sauce is really excellent considering how much sugar is in regular pizza sauce.the crust. i actually dont mind the crust it gets nice and crispy and yes it is very hearty due to high levels of fiber needed to counter the carb count. if you are a true low carb eater and looking to have a base to work from this is it. the benefit of low carb is i can add bacon italian sausage pepperoni etc on top. those ingredients out way the high fiber crust.find a lower carb crust and sauce than this stuff and i will look for it. its not out there. not to be negative towards the negative review but i feel many people go into eating a low carb pizza with a mindset that it will taste exactly like a regular pizza come on really?this is the best low carb pizza solution i have ever found. period.,good base to build from,1.0,2012-10-10,positive,0.9659,-1,-1_product_like_good_taste
B001EO5QZK,A32SK8XY51OQFR,5,positive,excellent tea. normally i am a black tea drinker but this is an exception. superb when you have a cold or tummy ache. a must have on hand tea.,lemon ginger tea,1.0,2008-07-09,positive,0.9549,0,0_tea_drink_like_taste
B000BXSRT2,AJXRTFOW7K94A,5,positive,i bought the world king candy cigarettes from amazon.com i didnt know they made these anymore. in the 50s we would buy them. so this christmas all my brothers and sisters and friends will get a pack of these just to let them remember the 50s.,world king candy cigarettes,1.0,2009-12-08,positive,0.61,1,1_chocolate_cookies_good_like
B006N3I8PC,A1XPKCP180NZIG,5,positive,i have always loved twinings earl grey tea...usually loose or in teabags. i was delighted to find it available in a keurig pod and found it every bit as good as i had experienced in other modes.,great tea for keurig,0.0,2012-06-08,positive,0.9859,0,0_tea_drink_like_taste
B000V7MCBC,A3UF4K552BJ1VC,3,neutral,if i had not found this tea for 3.50 a box instead of the 8.60 i paid on amazon i would have given it 5 stars. as far as the tea it is a 5 star tea great taste we love it! i bought 2 boxes at the 3.50 price at big lots so that should do us for awhile.,great tea high price on amazon,0.67,2012-07-11,positive,0.951,0,0_tea_drink_like_taste
B0015YSKRA,A1YLTHDYJ30ZTF,4,positive,tea is 10 3.99 ground shipping directly from republics website just saying....this tea is fantastic however i add a little mango juice to most green teas i brew....,tea cheaper when ordered directly from republic,0.0,2012-09-04,positive,0.9683,0,0_tea_drink_like_taste
B002LCABR2,A1KP6W48940842,2,negative,this product is made in australia and came via singapore. made no sense!!!! took more than 4 weeks to arrive. tim tams tasted good as usual but crumbled and fell apart on the first bite..... disappointing one more complaint is that the shipping was outrageously expensive we wont do that again.,slow,0.0,2012-10-16,negative,0.9525,-1,-1_product_like_good_taste
B001D0676C,A12ENBT314RFXR,3,neutral,ive been gluten free for a few years now and realize that getting decent gluten free products is not that easy. baking them yourself seems to be the logical options but cost and ability are great hindrances for many. i enjoy making pizza crust from scratch as i know exactly what is in it and in what quantities and i can fudge the recipe to make a crispier or doughier pizza depending on what i want. however when one flour or another is out or my starch is gone or im visiting a friend or family members house i grab this pizza crust mix.it mixes well every time without fail and tastes acceptable. just as the other reviewers say the crust isnt dry or crumbly it holds together well and makes a fair amount of pizza. its nothing to write mom about but it is decent consistent pizza dough.,its okay in a pinch.,1.0,2011-09-08,neutral,0.5049,1,1_chocolate_cookies_good_like
B001FVJXTM,A3NE8NMVIVXMNP,5,positive,this was my first time ordering organic spices and i am very pleased. it is very fresh smelling and tasted great! i love to use cumin in mexican and indian dishes. im storing mine in the fridge because i want it to stay fresh and it is a very large container. great healthy product and a good value.,wonderful!,1.0,2012-10-06,positive,0.987,-1,-1_product_like_good_taste
B000LL0RFQ,A131Z1MBMKJHRD,3,neutral,salt free yay but it is showing up in the gf searches but it lists grain vinegar as one of the ingredients so is most likely not gf.,not gluten free,0.0,2011-02-25,neutral,0.469,2,2_sauce_salt_like_rice
B001D0GV7M,A3F5T36VW6TDZ0,4,positive,my wife and i love this coffee. the taste is awesome the hint of mocha makes the coffee sooo smooth.,great taste,0.0,2011-01-27,positive,0.9898,0,0_tea_drink_like_taste
B0007P0YT0,AY12DBB0U420B,5,positive,i do a lot of grocery shopping at a nearby fresh and easy neighborhood market. theyre an english company that has only recently invaded southern california and arizona. theyre quite welcome i might add. in any case they carry a lot of foreign products primarily british and i enjoy trying them out. for example they have a small selection of english candies. my wife used to live in london and she says that european candies are better than american candies. she says that they tend to be less sweet and more flavorful. i would agree. so everytime i go to my local fresh and easy market i indulge in one and only one of their candy bars. this trip i bought a nestle aero mint chocolate bar. mmmmmm. good. excellent taste! and not so sweet that it hurts my teeth. delicious! im going to have to go to this store less often. things like this are just too hard to resist!gary peterson,mmmmmm. delicious! hard to resist!,0.0,2012-03-29,positive,0.8847,1,1_chocolate_cookies_good_like
B0039ZOZ86,A19U4FPF53RJ5,5,positive,this is by far the best alternative to french fries.. they are low calorie so light to eat. i will definitely keep ordering them reordering them. i love the fact that they give an assortment of flavors in each box. my family friends are constantly asking for another flavor to try.... good job making these smart fries...,hands down the best low calorie snack,0.0,2010-07-19,positive,0.98,1,1_chocolate_cookies_good_like
B001M07460,A226XMHQ3ZX32R,5,positive,great productgood source of potassium. i dont know if its just my area but unsalted pistachios seem to be hard to locate. a perfect productunsalted pistachios and best price ive been able to track down. yeah.... theyre good too.,pistachiounsalted,0.0,2012-03-17,positive,0.9182,1,1_chocolate_cookies_good_like
B0017WO2H2,A4F3RNUEOHFO8,5,positive,i have found this flavor of tazo tea to be hard to find and was very happy to have found it on amazon. this tea is delicious and thanks to amazon i now have enough to share with friends and family and not be so stingy.,my favorite tea!,0.0,2010-03-23,positive,0.9743,0,0_tea_drink_like_taste
B000AEO7NW,AG112WVOJXPOL,5,positive,earl grey is my favorite and i think the twinings brand was exceptional. whenever i make it i usually end up making two cups because im so sad when the first is gone. its not overly bitter at all and perfect with just a little sugar. not only that but its relatively cheap and comes with a nice tin.,this tea is delicious.,0.0,2010-02-13,positive,0.9358,0,0_tea_drink_like_taste
B0009K77O8,A3NNSU4ZNU4PYC,5,positive,i had some genmai cha at a local sushi place on a whim and was instantly hooked. while this may not be the same stuff that they served its even better. best green tea that ive ever had. powerful brown rice aroma with a warm popcorn like finish to the taste. love it.,delicious,0.0,2010-11-20,positive,0.9783,0,0_tea_drink_like_taste
B001E5E34E,A38MRPGCYUEVVK,3,neutral,the taste of the decaf tea was excellent but the tea leaves came through the kcup causing the tea to pour very slowly from the keurig machine. i had to strain my cup of tea into another cup to remove all the tea leaves.,too many tea leaves,0.0,2011-03-18,positive,0.7947,0,0_tea_drink_like_taste
B002DHSJ4M,A2G27REN1BPNDS,1,negative,i ordered this product because i love the cheezit brand. i tried this particular item after initial purchase at a grocery store. i received my item in a timely manner however it was not what i ordered. i received the 100 calorie pack item instead of the requested order. this was however one of the few times i have ordered from amazon.com and not received my correct order.,mr. kemmie l. conway,0.0,2010-02-03,positive,0.5567,-1,-1_product_like_good_taste
